Date,Year,Site,Depth,Transect,Transect_old,Surveyor,GEN,morph,Number,Status,H1,H2,H3,H4
11/22/2015,2015,DiliRock,10m,3,3,CK,MYC,,13,Healthy,H,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,MYC,,3,Comp,turf,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,MYC,,1,Comp,CY,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,SYM,,1,Healthy,H,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,PAC,,5,Healthy,H,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,PAC,,1,Comp,TL,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,GAR,,1,Healthy,H,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,PAC,,1,Comp,Pale,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,EUP,,1,Healthy,H,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,turf,,1,Bleaching,PBL,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,br,9,Comp,CY,HAL,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,br,1,Healthy,turf,INV,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,br,1,Comp,CY,MA,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,br,1,Comp,CY,Soft,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,br,1,Bleaching,PBL,INV,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,br,1,Comp,CCA,MA,INV,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,br,3,Comp,Soft,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,br,1,Comp,turf,CCA,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,mass,1,Comp,Mucus,,,
11/22/2015,2015,DiliRock,10m,3,3,CK,POR,mass,1,Comp,TL,CCA,BAR,
11/24/2015,2015,CristoRei,5m,2,2,CK,ACR,tab,5,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,ACR,bush,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,MONTI,,8,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,MONTI,,1,Disease,GA,BUR,,
11/24/2015,2015,CristoRei,5m,2,2,CK,MONTI,,3,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POC,,4,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POC,,1,Bleaching,PBT,PBL,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POC,,1,Comp,BUR,PRED,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POC,,2,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,STY,,1,Bleaching,PBL,PRED,,
11/24/2015,2015,CristoRei,5m,2,2,CK,STY,,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,STY,,1,Comp,Broken,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,2,Comp,BUR,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,1,Comp,turf,BUR,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,10,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,1,Comp,SED,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,1,Comp,turf,CY,CCA,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,1,Comp,PIG,CCA,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,mass,1,Comp,turf,PBL,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,br,13,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,br,1,Comp,turf,CCA,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,br,1,Comp,turf,INV,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,br,1,Bleaching,PBT,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,br,1,Comp,Soft,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,br,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,br,6,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POR,br,1,Comp,Broken,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,Favia,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,MON,,5,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,Favia,,4,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,Favia,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,Favia,,1,Comp,SED,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,Favia,,1,Bleaching,BL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,FAV,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,FAV,,1,Comp,turf,MA,,
11/24/2015,2015,CristoRei,5m,2,2,CK,EPOR,,4,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,EPOR,,1,Disease,GA,turf,,
11/24/2015,2015,CristoRei,5m,2,2,CK,FAV,,6,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,EPOR,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PLA,,7,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PLA,,1,Bleaching,turf,PBL,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PLA,,1,Comp,BARN,turf,,
11/24/2015,2015,CristoRei,5m,2,2,CK,GONIAS,,8,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PLA,,6,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,GONIAS,,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PLA,,3,Comp,Pale,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,GONIAS,,8,Comp,Pale,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PLA,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,GONIAS,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PLA,,1,Comp,TUN,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,CYP,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,DIP,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,CYP,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,CYP,,1,Comp,turf,Pale,,
11/24/2015,2015,CristoRei,5m,2,2,CK,FUN,,33,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,FUN,,1,Comp,BARN,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,FUN,,1,Comp,PIG,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,CTE,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,CTE,,3,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,POL,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,CTE,,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,GAL,,7,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,GAL,,2,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PEC,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,EPHY,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,LOB,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,SYM,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,MER,,4,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,HYD,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,HYD,,1,Bleaching,turf,PBL,,
11/24/2015,2015,CristoRei,5m,2,2,CK,HYD,,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,HYD,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PAV,,5,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PAV,,2,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,COE,,4,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PAC,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,GAR,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PAC,,1,Disease,GA,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,PSA,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,COS,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,2,2,CK,OUL,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,ACR,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,ACR,,1,Comp,turf,DRU,,
11/24/2015,2015,CristoRei,5m,1,1,CK,ACR,bush,4,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MON,,5,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MON,,2,Comp,BUR,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MON,,2,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MON,,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POC,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POC,,1,Comp,turf,PBL,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POC,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POC,,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POC,,1,Comp,PRED,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Comp,PIG,turf,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Comp,BUR,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Disease,GA,PRED,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,12,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,br,8,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,br,2,Comp,INV,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,br,1,Bleaching,turf,PBL,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,br,3,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,br,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,other,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,Favia,,3,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MON,,4,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MON,,2,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,FAV,,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MON,,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,Favia,,1,Comp,MA,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,FAV,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,EPOR,,1,Bleaching,UB,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,EPOR,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,FAV,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,FAV,,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PLA,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PLA,,1,Bleaching,PBL,BARN,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PLA,,1,Bleaching,turf,PBL,,
11/24/2015,2015,CristoRei,5m,1,1,CK,GONIAS,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PLA,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,GONIAS,,2,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PLA,,5,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,GONIAS,,6,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,DIP,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,CYP,,3,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,FUN,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,FUN,,1,Comp,BARN,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,FUN,,1,Disease,GA,Broken,,
11/24/2015,2015,CristoRei,5m,1,1,CK,SAN,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,FUN,,1,Comp,BARN,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,GAL,,4,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,GAL,,1,Comp,CY,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PEC,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,OXY,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,EPHY,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MYC,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,LOB,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MER,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,HYD,,4,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,HYD,,1,Bleaching,turf,BL,,
11/24/2015,2015,CristoRei,5m,1,1,CK,MER,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,HYD,,6,Comp,turf,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PAV,,5,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,COE,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PAC,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,PSA,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,COS,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,EUP,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Comp,MA,turf,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Comp,TUN,,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Comp,turf,BARN,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Comp,turf,DRU,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Comp,BARN,CCA,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,mass,1,Comp,turf,PIG,,
11/24/2015,2015,CristoRei,5m,1,1,CK,POR,br,2,Comp,CCA,turf,,
11/24/2015,2015,CristoRei,10m,1,1,CK,ACR,tab,1,Disease,WS,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,ACR,tab,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,ACR,bush,3,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,12,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,1,Comp,TL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,1,Comp,turf,PIG,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,7,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,4,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POC,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POC,,1,Comp,PRED,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,mass,1,Comp,turf,PRED,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,mass,5,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,mass,1,Comp,PIG,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,br,15,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,br,1,Comp,MA,INV,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,br,7,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,other,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,br,1,Comp,MA,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,br,1,Comp,HAL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,Favia,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,FAV,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,EPOR,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,FAV,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,FAV,,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PLA,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PLA,,1,Bleaching,PBL,turf,,
11/24/2015,2015,CristoRei,10m,1,1,CK,GONIAS,,1,Comp,turf,PBL,,
11/24/2015,2015,CristoRei,10m,1,1,CK,GONIAS,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,GONIAS,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PLA,,3,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,GONIAS,,2,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,DIP,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,DIP,,2,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,CYP,,2,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,FUN,,13,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,CTE,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,CTE,,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,GAL,,11,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,GAL,,1,Comp,CY,turf,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PEC,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MYC,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,SYM,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MER,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,HYD,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PAV,,3,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PAC,,6,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PSA,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,COS,,2,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,EUP,,1,Comp,TL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PAC,,1,Comp,turf,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,PAC,,1,Bleaching,PBL,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,mass,1,Comp,PIG,turf,TL,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,mass,2,Comp,turf,TL,,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,mass,1,Comp,PIG,turf,,
11/24/2015,2015,CristoRei,10m,1,1,CK,OUL,,1,Healthy,H,,,
11/24/2015,2015,CristoRei,10m,1,1,CK,MON,,1,Comp,PRED,turf,PBL,
11/24/2015,2015,CristoRei,10m,1,1,CK,POR,br,1,Comp,INV,PBL,,
11/25/2015,2015,CristoRei,10m,2,2,CK,ACR,tab,6,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,ACR,bot,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,ACR,bush,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,ACR,stag,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,MON,,10,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,MON,,1,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,MON,,1,Comp,SP,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,MON,,1,Comp,Pale,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POC,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,STY,,1,Bleaching,PBT,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,mass,2,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,mass,1,Bleaching,BL,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,mass,1,Comp,PRED,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,br,11,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,br,1,Comp,CY,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,other,1,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,br,7,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,mass,7,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,mass,1,Comp,MA,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,br,1,Comp,MA,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,mass,1,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,mass,1,Comp,SP,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,mass,1,Comp,TUN,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,ALV,,2,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,Favia,,1,Comp,turf,CCA,,
11/25/2015,2015,CristoRei,10m,2,2,CK,MON,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,Favia,,1,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,MON,,1,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,EPOR,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,FAV,,1,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,PLA,,4,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,GONIAS,,2,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,PLA,,2,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,PLA,,1,Comp,Pale,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,GONIAS,,1,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,GONIAS,,2,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,GONIAS,,1,Comp,Pale,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,CYP,,1,Comp,BARN,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,CYP,,1,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,FUN,,22,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,FUN,,2,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,CTE,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,SAN,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,PEC,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,EPHY,,2,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,MYC,,3,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,LOB,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,LOB,,1,Comp,turf,SED,,
11/25/2015,2015,CristoRei,10m,2,2,CK,MER,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,HYD,,5,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,HYD,,1,Comp,turf,PBL,,
11/25/2015,2015,CristoRei,10m,2,2,CK,HYD,,2,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,PAV,,4,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,COE,,1,Comp,turf,PBL,,
11/25/2015,2015,CristoRei,10m,2,2,CK,PAC,,6,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,PAC,,1,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,COS,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,EUP,,1,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,Porities,1,Comp,turf,PIG,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,Porities,1,Comp,CCA,turf,SP,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,Porities,1,Comp,SP,PIG,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,Porities,1,Comp,turf,CY,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,Porities,1,Comp,turf,PIG,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,Porities,2,Comp,Soft,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,Porities,1,Comp,CCA,,,
11/25/2015,2015,CristoRei,10m,2,2,CK,POR,Porities,1,Comp,turf,PBL,,
11/25/2015,2015,CristoRei,10m,2,2,CK,FUN,,1,Comp,PIG,PBL,,
11/25/2015,2015,CristoRei,10m,2,2,CK,FUN,,1,Comp,turf,PBL,,
11/25/2015,2015,CristoRei,10m,2,2,CK,LEPTA,,2,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,ACR,tab,3,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MONTI,,18,Healthy,H,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MONTI,,1,Comp,BARN,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MONTI,,10,Comp,Soft,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MONTI,,7,Comp,FW,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MONTI,,2,Comp,turf,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MONTI,,1,Comp,PRED,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,MONTI,,1,Bleaching,PBL,,,
11/25/2015,2015,CristoRei,10m,3,3,CK,POR,br,27,Healthy,H,,,
