"","Date","Dt.num","day.of.year","mtime","year","month","day","hour","Temp"
"140",2015-11-28,2015.90684931507,332,"11.5","2015",11,28,5,29.8025
"141",2015-11-28,2015.90684931507,332,"11.6","2015",11,28,6,30.0035
"142",2015-11-28,2015.90684931507,332,"11.7","2015",11,28,7,30.0035
"143",2015-11-28,2015.90684931507,332,"11.8","2015",11,28,8,29.8025
"144",2015-11-28,2015.90684931507,332,"11.9","2015",11,28,9,29.502
"145",2015-11-29,2015.9095890411,333,"11.0","2015",11,29,0,27.3715
"146",2015-11-29,2015.9095890411,333,"11.1","2015",11,29,1,26.5855
"147",2015-11-29,2015.9095890411,333,"11.10","2015",11,29,10,29.8025
"148",2015-11-29,2015.9095890411,333,"11.11","2015",11,29,11,29.903
"149",2015-11-29,2015.9095890411,333,"11.12","2015",11,29,12,29.1065
"150",2015-11-29,2015.9095890411,333,"11.13","2015",11,29,13,27.174
"151",2015-11-29,2015.9095890411,333,"11.14","2015",11,29,14,28.061
"152",2015-11-29,2015.9095890411,333,"11.15","2015",11,29,15,28.7085
"153",2015-11-29,2015.9095890411,333,"11.16","2015",11,29,16,30.255
"154",2015-11-29,2015.9095890411,333,"11.17","2015",11,29,17,30.154
"155",2015-11-29,2015.9095890411,333,"11.18","2015",11,29,18,30.3055
"156",2015-11-29,2015.9095890411,333,"11.19","2015",11,29,19,30.356
"157",2015-11-29,2015.9095890411,333,"11.2","2015",11,29,2,22.813
"158",2015-11-29,2015.9095890411,333,"11.20","2015",11,29,20,30.356
"159",2015-11-29,2015.9095890411,333,"11.21","2015",11,29,21,30.1045
"160",2015-11-29,2015.9095890411,333,"11.22","2015",11,29,22,30.104
"161",2015-11-29,2015.9095890411,333,"11.23","2015",11,29,23,30.255
"162",2015-11-29,2015.9095890411,333,"11.3","2015",11,29,3,25.2795
"163",2015-11-29,2015.9095890411,333,"11.4","2015",11,29,4,29.1025
"164",2015-11-29,2015.9095890411,333,"11.5","2015",11,29,5,28.8535
"165",2015-11-29,2015.9095890411,333,"11.6","2015",11,29,6,29.502
